s11	s12	s21	s22	s31	s32	s41	s42	s51	s52	sn11	sn12	sn21	sn22	sn31	sn32	sn41	sn42	sn51	sn52	ts11	ts12	ts21	ts22	ts31	ts32	ts41	ts42	ts51	ts52
0.88536	0.0158	1.08846	0.00382	1.367	-0.04868	1.66628	-0.50408	1.09801	-1.36149	-0.32826	-0.61012	-1.11067	-0.36746	-0.64117	-0.55171	0.20136	-1.50137	0.80087	-0.43956	0.21886	-0.54342	0.00147	0.59334	0.32314	1.682	0.36887	1.12385	0.59144	1.01825
0.19785	-0.03024	0.06645	-0.00093	0.16386	-0.03981	1.00241	-0.25411	-0.79912	-0.88041	-0.45963	0.69063	1.20836	-0.41802	0.94155	0.22411	1.08439	0.26483	1.80878	0.01034	-1.45624	-0.21151	-0.05031	0.52344	-0.28636	2.14571	-0.09434	1.5673	0.08014	1.51014
-0.1747	0.05529	-0.06202	0.01546	-0.09389	-0.01383	0.21046	1.61661	-0.84368	-0.36711	0.63109	-0.59966	-0.79254	0.66792	0.83465	0.48079	1.28233	0.8571	1.69219	0.56229	-1.2547	0.97159	-0.17444	0.46641	-0.53961	1.86977	-0.27737	1.49438	-0.17911	1.44792
-0.43842	-0.07257	-0.17101	-0.01253	-0.65866	-0.05335	-1.33103	0.16527	-1.62531	-0.15002	0.43393	-1.55704	0.80818	0.43049	0.69434	0.91565	1.03161	0.81263	1.69194	0.62344	-0.08236	1.0434	-0.28212	0.31218	-0.4535	1.75366	-0.1654	1.33129	-0.04463	1.18353
0.02705	-0.31712	0.00462	-0.06376	0.02064	-0.16791	0.98625	-1.64706	-0.20843	-1.90976	0.31325	0.51062	2.39258	-0.67984	2.08595	0.57842	0.70127	-0.84024	1.97286	-0.67118	0.3175	-1.08055	-0.40077	1.07209	0.22263	2.01418	0.24347	1.53094	0.46657	1.32635
-0.81192	0.65666	-0.42147	0.14509	-1.06339	0.729	0.55337	-0.54142	0.25021	-0.78355	-1.52578	-0.60195	-0.91546	-0.0147	-0.83132	-0.30659	0.16546	-1.17746	0.80897	-0.35031	-0.98666	0.10928	-0.02256	0.60385	0.29936	1.79091	0.3198	1.22286	0.55433	1.05253
-1.39219	-0.15729	-1.79767	-0.03568	-1.46204	-0.13233	-0.69054	-1.27704	-0.65869	-1.41724	-0.17598	0.40325	0.45387	-0.60941	-0.59458	-0.5817	0.64032	-0.8053	2.01093	-0.53137	0.35385	-1.07784	0.08522	0.98351	0.18614	2.05658	0.20757	1.54167	0.38007	1.35924
0.43568	0.11201	0.1546	0.02743	0.74612	0.00803	1.56497	-0.14341	-1.13952	-1.29068	-1.44489	-1.21873	-1.36559	0.20481	0.3531	0.75322	0.97223	0.04549	2.16871	0.13976	0.20224	-0.25627	-0.02262	0.11814	-0.1961	2.31737	-0.03727	1.5753	0.08065	1.39311
-0.09229	-0.35645	-0.03593	-0.07571	-0.05452	-0.20203	-1.23271	-1.13841	-1.73886	0.56629	-0.0449	-0.40842	0.27956	0.00685	0.72095	-0.86856	0.84394	0.74937	1.28638	0.79771	-1.29832	0.16169	-0.19884	0.36493	-0.81952	1.69438	-0.45323	1.30375	-0.36484	1.4536
1.31575	-0.10652	1.78988	-0.0249	1.49793	-0.08532	1.28551	0.50126	-1.37491	-0.64309	1.03167	-0.43346	-0.32466	-1.08214	1.54382	0.70307	1.20909	0.64908	1.87033	0.48225	1.25132	1.06731	-0.12746	0.32633	-0.48357	1.99656	-0.20827	1.52791	-0.11039	1.44811
1.26425	-0.2853	1.94921	-0.0613	1.49579	-0.18211	1.36158	-0.66509	-0.3681	-1.45843	0.11713	-0.73648	-0.35259	0.9363	-0.17093	-0.25452	0.79027	-0.93548	1.9749	-0.49924	0.60524	1.29619	0.17478	0.61189	0.1619	1.95114	0.20117	1.5269	0.35995	1.32294
0.70493	-1.36334	0.30614	-0.46631	0.71564	-1.18793	0.77597	-1.30558	-0.80435	-1.43421	-1.57873	-1.08595	0.06193	1.53764	0.59386	0.80798	0.64206	-1.05967	1.54372	-0.28793	-0.65561	2.08113	0.01558	0.6908	0.10542	1.96456	0.14806	1.44049	0.29762	1.20835
-0.34441	-0.78041	-0.12984	-0.18259	-0.26262	-0.8409	-1.25279	-0.90415	-1.05628	-1.24578	0.32153	-0.57277	-1.33841	-2.04381	-0.76945	-0.74102	0.70308	-0.83821	1.69489	-0.25946	-0.78633	0.98906	0.03262	0.9938	0.30899	2.04133	0.25949	1.46754	0.49838	1.2135
-0.1549	-1.17937	-0.05658	-0.40761	-0.0936	-1.14438	-0.33333	-1.22216	-1.03456	-1.11606	0.01641	-1.02092	-0.40313	-1.25968	0.46163	-1.08508	1.0732	-0.27206	2.02215	-0.04666	0.55028	1.19138	-0.0251	-0.29272	-0.13842	2.09292	-0.01855	1.55374	0.13635	1.4002
0.70763	-0.12024	0.40365	-0.02438	1.60884	-0.07917	1.80227	0.40784	-1.29036	-1.34093	0.0201	0.74109	-0.98522	0.52108	-1.6763	0.90484	0.87225	0.62686	2.00783	0.92481	0.87163	0.21011	-0.08969	0.60485	-0.64514	1.80127	-0.34304	1.44277	-0.27181	1.45732
0.60587	0.12654	0.24963	0.03046	1.27258	0.01466	1.04383	0.8152	-1.48767	-0.28465	-1.87713	-1.501	-0.73784	-2.49035	0.06778	0.43546	0.84879	-0.28216	1.86393	0.28701	-0.33378	0.59058	-0.11656	0.57744	-0.035	1.98694	0.06867	1.49732	0.20534	1.16094
-0.62366	0.13228	-0.29279	0.02806	-1.28167	0.01246	-0.81354	1.43241	-1.75599	0.06153	0.62988	-0.33764	-0.33107	-0.22816	-1.20467	-0.43677	1.14394	0.58619	1.94177	0.86202	-0.06578	-0.56126	-0.31444	0.48154	-0.68241	1.82108	-0.31893	1.45914	-0.23232	1.42842
0.01308	-1.42539	-0.00111	-9.08517	0.00594	-3.76593	-0.01587	-0.98823	0.48121	-0.11627	-0.38755	-0.9338	-0.30484	-0.20217	-0.30221	-0.65942	-0.96107	-1.1285	-0.40433	-0.5222	1.68773	0.48996	-0.40264	-0.32988	0.56662	0.47569	0.70378	-0.07921	0.99031	0.0325
0.03086	1.41185	0.01038	0.55977	0.04869	1.13	0.35002	-0.57429	0.78118	-0.40677	-0.75963	1.34685	0.15832	-0.78409	0.00167	-0.65859	-0.97537	-0.82205	-0.66578	-0.76235	-1.56834	0.14404	0.09183	0.24639	0.68956	0.28946	0.86543	-0.23493	1.05337	-0.12732
-0.70318	0.76765	-0.3419	0.17115	-1.02498	1.27894	-0.27467	-1.83984	-1.18537	0.42575	-0.29073	-0.86995	-0.87546	-0.80125	-2.38954	-0.22716	-0.08573	0.08523	0.02273	0.39483	1.45232	-0.34501	-0.47851	-0.17686	-0.50301	-0.25212	-0.24199	-0.2778	-0.2036	-0.40
0.7041	0.1432	0.3769	0.03176	1.12391	0.01071	0.12441	-1.9753	1.11093	-0.87773	0.48531	1.034	0.19661	0.02887	0.91011	-1.38855	-1.23791	-0.99398	-0.65918	-0.98296	-0.7546	0.75035	0.01757	-0.00239	0.75239	0.32571	0.94238	-0.24694	1.13197	-0.12339
-1.24621	1.35981	-4.55674	0.23767	-2.31141	0.04651	-0.96122	-0.38893	0.41756	-0.3474	0.38469	0.73163	2.12425	-0.10778	0.04541	-1.10474	-0.75214	-1.06582	-0.06915	-0.52335	0.82476	0.04924	-0.20899	2.4481	0.17494	0.20513	0.3526	-0.18835	0.4673	-0.19778
-0.8448	-0.57191	-3.49681	-0.12985	-1.96808	-0.06299	-0.67235	-0.15496	0.26015	0.05183	-2.4635	1.15178	-0.50952	-0.8495	-0.2119	1.06991	-0.3499	-0.14717	-0.03695	0.16472	0.5942	-1.00143	-0.07751	0.21896	-0.23108	-0.05822	-0.00287	-0.21843	-0.00684	-0.3115
-0.11099	-0.90806	-0.03826	-0.23545	-0.05198	-0.86519	-0.63289	-0.23447	-0.36755	-0.23382	1.74261	0.50726	-0.26194	-0.23827	-1.18517	-0.64186	-0.2638	-0.70531	0.05629	-0.26243	0.61777	0.63491	-0.02645	2.58489	-0.03295	-0.17366	0.14886	-0.36994	0.27748	-0.000001
0.01986	0.27463	0.004	0.06197	0.0231	0.07815	1.4534	0.02295	1.62253	-0.24907	-0.28211	-0.93327	0.34389	0.66059	-1.12011	1.02193	-1.57708	-0.47511	-1.43801	-1.00543	0.46632	0.58337	-0.0495	0.6189	0.77814	0.32646	0.99743	-0.2827	1.2116	-0.16364
-0.82864	0.53211	-0.53639	0.11627	-1.83003	0.11355	-1.40989	-0.60477	-0.87491	-1.00428	-0.51581	0.8121	-1.09111	0.3565	-1.85891	0.32939	-0.25814	-1.06554	0.2055	-0.97185	-1.14313	0.05339	-0.00877	-0.17497	0.24445	-0.07348	0.66188	-0.46082	0.67007	-0.45544
0.64795	0.12897	0.32829	0.02901	1.03079	0.0054	1.14991	-0.71685	1.48924	-0.29049	0.35622	0.06697	-0.55729	0.04163	-1.52358	0.63287	-1.6395	-0.41734	-1.41909	-1.043	-0.12702	1.85082	0.13596	0.27683	1.00369	0.2677	1.0838	-0.32478	1.2889	-0.2555
-0.19971	0.70546	-0.06709	0.1873	-0.094	0.82907	0.21735	-1.9839	1.55516	-0.58915	0.97464	0.09001	0.57386	1.37634	1.30916	1.68623	-1.12169	-0.66852	-1.09515	-0.96201	-0.32776	-0.89213	0.04767	0.08474	0.90773	0.30682	1.02838	-0.28919	1.30446	0.00369
-0.63462	0.49532	-0.28479	0.107	-1.7778	0.08517	-0.82098	-0.24695	-0.01195	-0.27775	0.12111	-1.17192	-0.89609	-0.09166	-0.36419	0.55892	-0.33583	-0.85227	0.13348	-0.2243	1.67116	0.93612	-0.92152	-0.05814	-0.145	-0.08192	0.04745	-0.28002	0.03975	-0.442
0.01089	0.34562	0.00114	0.08186	0.01688	0.15093	-0.59589	-0.22551	-0.30422	-0.30897	-0.50847	-0.33447	0.11861	-1.02161	-1.02542	0.30486	0.12704	-0.36121	0.27284	0.06755	1.03422	-0.01823	-0.43987	0.93803	-0.19364	-0.12664	-0.07097	-0.2129	-0.08772	-0.35913
-0.38582	0.10342	-0.14329	0.02489	-1.15573	0.00797	-0.1351	-1.56005	1.35996	-0.89402	2.08905	0.54224	1.50385	0.40899	-0.11124	-1.27112	-1.62395	-0.89206	-1.19334	-1.53449	0.52	0.75949	0.07121	0.35561	0.88526	0.25801	1.01361	-0.28737	1.14299	-0.23461
-1.30971	-0.81821	-1.81806	-0.19229	-1.38569	-0.73066	-1.12107	1.14756	0.83994	1.37393	0.6614	-0.2596	0.77253	-1.14441	-1.57207	-1.544	-0.52668	-0.50499	0.02798	0.09621	0.84848	1.6246	-0.17504	-0.14219	-0.24055	0.072	0.02676	-0.10222	0.38834	-0.10297
-1.38872	-1.54816	-1.70689	-0.4678	-1.22247	-0.72865	-0.01013	-1.4494	0.89638	-0.56332	-0.9532	0.25292	0.08975	0.61875	-0.08332	-0.42866	-0.4593	-0.6381	-0.40973	-0.57483	-1.68859	-0.02004	-0.08105	0.01142	0.54509	0.41306	0.74037	-0.11897	1.04221	0.01349
0.09288	0.21823	0.02882	0.05163	0.07035	0.06504	-0.40664	0.18386	-0.53694	-0.05225	0.24439	-0.67755	-1.07552	-0.42069	-0.562	-0.37499	0.01697	-0.36785	0.16494	0.12052	-0.56482	0.16213	-0.37895	-0.90743	-0.27427	-0.25646	-0.06591	-0.37698	-0.16331	-0.4468
-0.43884	-0.2068	-0.16453	-0.04104	-1.51214	-0.1202	0.14777	-1.29278	1.53982	-0.34694	-0.9453	1.69674	-0.78202	0.90074	-0.83452	-1.69	-1.64374	-0.64509	-1.3456	-1.49115	-0.53517	0.68926	0.14373	0.112	1.00745	0.17588	1.07879	-0.37496	1.23098	-0.36315
-1.01088	1.09758	-4.81365	0.27863	-2.42041	0.05595	-1.33997	-0.60361	0.77301	-0.84777	1.4274	-1.95415	2.10349	-0.64098	1.9106	-1.05222	-0.55705	-1.03023	-0.04518	-0.5708	-0.80786	-2.08314	-0.13093	0.14498	0.31376	0.20783	0.42838	-0.18407	0.49563	-0.20004
0.38972	-0.68905	0.13482	-0.1632	2.24239	-0.65338	0.41761	0.13028	-0.26887	-0.14393	-1.76157	-0.37749	-1.01936	-0.14319	-0.68562	-1.39028	-0.43899	-0.62274	-0.11666	-0.30825	0.47284	-1.44954	-0.56583	-0.14291	0.51631	-0.13642	0.69803	-0.53091	0.75689	-0.55397
0.21725	0.04153	0.0745	0.0142	0.18324	-0.01352	1.56779	-0.74754	0.07113	-1.70618	0.82059	1.89019	1.10561	-0.0225	0.56717	-1.56008	0.77901	-1.98744	0.54147	-1.23321	-0.03679	-0.54284	0.33129	0.22961	1.68373	0.62255	1.57155	1.30315	1.08459	1.54391
-0.64555	-0.78364	-0.32539	-0.18056	-0.98942	-0.65048	-0.69614	-0.73207	-1.0938	-0.83208	1.03643	0.99623	0.59909	-1.04946	0.63771	0.18383	1.46937	0.39816	1.06518	-0.36598	0.81975	-0.32833	-0.33677	-0.44141	-1.35815	-0.19107	-1.81726	0.53612	-1.76185	-0.09
0.70144	-1.9584	0.25107	-1.64557	0.74726	-1.28559	-0.77223	-0.78613	-1.17785	-0.71008	1.93438	0.25925	0.63266	-0.01783	-1.28235	-0.02708	1.50663	0.65074	1.09324	-0.1007	0.28369	0.31188	-0.34989	-0.2011	-1.43459	-0.20824	-1.784	0.48949	-1.77367	-0.13995
-0.46009	0.78742	-0.16674	0.1993	-0.39546	0.93026	-1.19074	-0.8277	-1.10704	-1.12157	-0.18771	-1.17221	0.43729	-0.91514	0.28528	-1.60464	2.01939	0.26422	1.00189	-0.44955	-0.31903	-1.22628	-0.50077	-0.36174	-1.2214	0.15909	-1.90424	0.83486	-1.9795	0.0422
-0.10387	-1.24212	-0.03989	-0.56107	-0.07115	-1.15464	-1.67657	-0.03725	-1.46431	-0.00575	-1.52788	1.90023	-0.45537	1.22176	0.61718	1.40928	1.07051	0.35824	0.8212	0.09375	-0.27992	-0.30936	-0.5849	-0.13737	-1.40224	-0.49916	-1.74442	0.3168	-1.60201	-0.276
-0.22796	0.60312	-0.07792	0.14735	-0.12343	0.67326	-0.55567	1.1309	-1.3179	0.63783	-0.5502	1.65632	-0.42591	-0.0392	-0.79071	1.33308	1.05552	0.87045	0.7198	0.49376	0.96111	-0.2085	-0.40732	-0.48159	-1.25176	-0.83806	-1.60452	0.15914	-1.47866	-0.19985
0.18207	-0.9579	0.05804	-0.25506	0.11784	-0.93929	-0.74808	-0.25958	-0.10727	0.35461	-0.08867	-0.18077	-0.62482	-1.02263	-0.247	-0.13361	1.17558	0.8649	0.55647	0.05527	0.49022	-0.09066	-0.45496	-0.57512	-1.43437	-0.29862	-1.80881	0.50156	-2.02381	-0.25144
0.77243	-2.21767	0.29682	-1.73676	0.70698	-1.3543	0.98823	-1.21964	1.26576	-0.88848	-0.45373	-0.35002	0.64092	0.06333	0.60806	-0.35634	0.18999	-1.64572	-0.19302	-1.21854	0.52502	0.79535	-0.12367	0.25226	0.25521	0.48918	-1.71592	1.39448	-1.92126	0.70962
0.16114	-0.41148	0.05075	-0.08327	0.1075	-0.20415	1.07027	-1.28884	-1.04014	-1.34084	-0.73375	1.89475	0.03729	2.00659	0.5962	0.41227	2.41682	-0.59406	1.06558	-0.71748	-0.53652	0.3411	-0.07897	-0.1223	-1.02158	0.33395	-1.8982	0.97329	-2.08276	0.21537
0.1344	2.09241	0.04631	1.45272	0.13716	1.20472	0.34103	-0.92813	-0.12078	-1.05702	1.96491	0.8518	1.42062	0.17761	0.46171	-0.18121	1.49771	-0.52773	0.70506	-0.871	0.46932	0.1148	-0.19011	-0.05447	-0.9658	0.41075	-1.88901	1.022	-1.89026	0.2221
0.04703	-0.20637	0.00946	-0.03945	0.02248	-0.10651	0.86119	-1.47126	-0.67958	-1.58581	0.58812	-0.28295	-0.54363	-2.44369	0.44795	-1.39289	1.44206	-1.21929	0.79367	-0.93338	-1.33383	0.28754	0.09606	-0.61356	-0.88514	0.41755	-1.86834	1.06865	-1.96202	0.35965
-0.55056	1.45055	-0.20244	2.63878	-0.35327	1.6693	-1.07046	0.15808	-1.5441	-0.44883	0.06827	-0.93115	1.42322	-0.60435	1.52622	0.29143	1.40673	0.34613	1.04728	-0.10461	-0.23237	-0.11166	-0.15524	-0.22413	-1.42409	-0.38448	-1.77812	0.38349	-1.65442	-0.129
-0.21597	0.79418	-0.07316	0.22608	-0.10005	0.9036	1.30737	-0.72344	0.09054	-1.29325	1.00475	0.9623	0.63412	-0.40417	0.97428	-1.29253	2.01746	-0.92256	0.81766	-0.88001	-0.52758	-0.79127	0.02489	-0.27169	-0.8068	0.45156	-1.88982	1.0814	-2.07269	0.31694
-0.84104	0.76612	-0.46615	0.16924	-1.53511	0.36508	-1.15303	-0.92809	-1.23172	-1.06695	1.34458	-0.46642	0.17053	0.96092	0.13909	-0.33736	2.14817	0.30672	1.11604	-0.44225	0.69124	0.53493	-0.35969	0.89269	-1.2737	0.24453	-1.87785	0.76483	-1.87769	0.02494
0.60236	1.63091	0.23037	1.18506	0.77785	1.12577	0.87395	0.30982	-1.15824	-0.53885	2.738	1.14915	-0.17705	0.67392	0.95269	0.50375	1.79496	0.67577	1.15005	-0.15985	0.99454	1.08478	-0.24555	-0.45426	-1.31949	0.02489	-1.822	0.60281	-1.83939	-0.08959
-0.17702	-0.41488	-0.06624	-0.09064	-0.12973	-0.23496	-0.27054	-1.53994	-0.9665	-1.1468	-1.31498	-1.01415	1.29088	1.11269	0.72629	0.14162	2.03007	-0.08293	1.04058	-0.59015	0.65999	0.06101	-0.11902	-3.024	-1.16668	0.2414	-1.89395	0.86681	-1.92216	0.08211
-0.86984	-0.48251	-0.96689	-0.10721	-1.17814	-2.31602	-0.03415	-1.35002	-0.42048	-1.17028	1.16136	0.8923	0.07142	0.21109	0.42972	-0.01164	2.00766	-0.18459	0.92768	-0.71343	1.05472	0.29133	-0.37752	0.73402	-1.07916	0.18698	-1.90688	0.93553	-2.01316	0.13958
0.43254	0.79964	0.15462	0.20119	0.3662	0.62048	1.32935	-1.00631	1.30035	-1.01428	-0.75721	-2.47692	-0.25709	-1.85174	-2.32558	-1.04974	-1.10811	-0.76988	-1.15938	-1.69582	0.41291	-0.11401	0.29732	0.2585	1.23186	0.36797	1.16437	-0.06202	1.42629	-0.38471
0.14506	-0.32838	0.04515	-0.06646	0.09876	-0.16635	0.11547	-0.50491	-0.18506	-0.58598	-1.27474	0.7832	0.78944	0.90103	-0.57923	-0.09646	1.77125	0.28744	0.8544	-0.44428	-0.1007	0.82295	-0.46314	-0.32605	-1.3442	0.05407	-1.87489	0.68235	-1.95002	-0.13894
0.32526	-0.4122	0.11362	-0.08878	0.34839	-0.2203	-0.62831	1.16382	-1.19398	0.76484	0.39061	-1.29903	-0.71249	0.50602	0.32407	0.185	1.1574	0.91926	0.56542	0.59905	0.96732	-0.00143	-0.29051	-0.55641	-1.25275	-0.9019	-1.57588	0.12823	-1.46187	-0.17962
0.0467	0.43439	0.01397	0.09908	0.04431	0.23469	0.28127	0.86618	0.29898	1.10052	0.00936	3.11879	0.49632	0.1538	-0.17667	0.06468	0.16604	1.02598	-0.00733	1.09492	0.7323	-0.07485	-0.14651	-0.13113	-1.08296	-0.6476	-0.68021	-0.27148	-0.49642	0.03146
-0.71929	0.1035	-0.38705	0.02234	-1.24719	0.03094	-0.27682	1.05595	0.51667	1.42946	-0.49411	-0.4979	-0.14026	0.12391	-0.74707	1.20707	-0.07933	1.27864	-0.44283	1.38377	0.21842	1.90495	-1.12909	-2.91478	-1.05823	-0.82156	-0.81558	-0.18776	-0.6261	0.2006
-1.06709	1.25131	-1.24768	0.31693	-1.15152	0.81953	-1.16523	1.02439	-0.87382	1.18961	-1.04166	0.00166	-1.15923	0.73772	0.74319	0.81758	-0.2046	-0.04664	0.1911	0.94812	1.08585	-1.04429	-0.14359	-0.39392	-0.41417	0.19098	-0.17704	0.01923	0.09494	0.20122
-0.33987	-0.22004	-0.12435	-0.0442	-0.27717	-0.12195	-0.9123	0.75414	0.33948	1.27478	-0.4402	0.459	-1.36314	0.31102	-1.2933	-0.5438	0.30032	1.55203	-0.74382	1.36971	-0.04902	1.60189	0.44098	-0.16517	-1.04073	-0.76483	-0.7386	-0.23265	-0.60775	-0.07508
0.5031	0.26704	0.19086	0.06401	0.7452	0.09403	0.69117	1.33224	0.50012	1.40688	0.29134	-1.83747	-0.11632	-0.20971	-0.32672	0.6095	-0.27402	1.50575	-1.36921	1.68382	0.36791	-1.13473	-0.14208	-0.25455	-1.18865	-0.87788	-0.91068	-0.27254	-0.74493	-0.09374
-0.80124	0.79354	-0.40349	0.17855	-1.22341	0.72522	-1.34752	0.8572	-1.43455	0.73489	-0.37157	-0.52767	-1.00947	0.3127	-1.55265	0.40505	-0.26244	0.48357	0.27417	1.15209	-1.64985	0.12757	-0.21251	-0.65605	-0.53418	0.30107	-0.35085	0.07677	-0.43081	0.52945
0.2478	0.07002	0.08496	0.02055	0.20821	0.00167	1.55754	0.82678	-0.44344	1.77855	-0.8619	1.80225	-0.28814	0.32311	-0.36392	0.64375	-0.26649	2.11645	-0.30594	2.29302	0.26841	0.26837	-0.75708	-0.61124	-1.04775	-0.78785	-1.01759	-0.13981	-0.96916	0.30048
0.46063	-1.71394	0.15491	-1.48563	0.46027	-1.30213	-1.78996	-0.01137	0.22796	0.93258	-0.01341	0.66974	-2.12345	1.47486	0.9242	-0.53512	0.56443	1.17048	0.14803	1.13545	1.01511	-1.94265	-0.31065	-0.39699	-0.94846	-0.26523	-0.6991	0.08951	-0.60467	0.53293
0.17596	1.07988	0.05979	0.37078	0.01874	1.74731	-0.53004	1.4727	0.3876	1.60798	1.64349	0.84372	0.53022	-0.52515	0.53567	-0.59571	-0.32294	1.02307	-0.25748	1.24249	0.5141	0.27473	-0.14976	-0.37064	-0.83492	-0.45724	-0.76179	-0.00281	-0.94215	0.65155
0.65398	-0.20598	0.33601	-0.04151	1.41936	-0.11416	1.11427	1.00981	-0.82898	1.37072	-0.16215	0.22089	0.8003	0.32601	1.8929	0.78696	0.56704	1.72097	-0.03902	1.47556	-0.87241	-0.01166	-0.17447	-0.60483	-0.99949	-0.59689	-0.59708	-0.30451	-0.49064	-0.23866
0.3283	-0.19355	0.11113	-0.03399	0.4157	-0.09431	0.98569	1.09915	0.36077	1.47847	0.84719	0.48446	-1.14287	0.32119	-1.07786	0.59895	0.28694	1.53439	-0.72281	1.33746	-2.10806	1.29221	-3.46072	-0.87123	-1.21109	-0.75433	-0.72404	-0.23401	-0.57359	-0.05682
-0.10389	-1.4175	-0.0393	-1.26347	-0.07169	-1.31652	-1.55826	0.54314	0.24391	1.64827	1.90967	1.24803	1.05933	1.42032	0.18204	-0.36099	0.13857	0.80038	-0.17229	1.04544	0.1238	-1.48287	-0.05035	0.20857	-1.01049	-0.21345	-0.63862	0.0114	-0.47547	0.69212
-0.80521	-1.47485	-0.39008	-0.70326	-0.90842	-1.01819	-1.01291	0.8951	-1.09275	0.88763	0.43995	-0.74103	0.70733	-0.88262	0.99386	-0.30203	0.2616	0.45615	0.40345	1.39658	0.39773	0.28357	-0.22533	-0.23569	-0.7597	-0.22518	-0.61458	-0.02051	-0.45911	0.48729
-1.57115	-0.74151	-1.77472	-0.16896	-1.38416	-0.44319	-0.52823	1.68218	-0.07222	1.45508	-1.07021	-0.60536	-0.12436	0.49223	0.02533	0.23401	-0.23059	1.2286	-0.5872	1.54998	0.12037	0.71625	-0.18804	-0.59622	-0.97015	-1.07545	-1.102	-0.12913	-1.09812	0.23156
-0.10076	0.20497	-0.03775	0.0473	-0.05901	0.04689	-0.36068	1.33729	-0.79494	1.28308	-0.41602	1.29929	0.55396	1.44279	0.75427	0.94164	0.28231	2.26322	-0.20575	2.13067	1.64749	2.19363	-0.20882	-2.6246	-1.07818	-0.94683	-0.96491	-0.17858	-0.92756	0.11612
-0.81013	0.24059	-0.61825	0.05079	-1.1666	0.06067	-0.38844	1.94958	-1.05543	1.26199	-1.32119	0.5694	0.51179	0.26311	0.41262	0.21766	0.87939	1.67594	0.41488	1.73414	-0.206	-0.2552	-1.56013	2.52159	-1.04239	-0.75052	-0.8425	-0.14671	-0.81213	0.05051
0.23048	-0.59124	0.07058	-0.12047	0.12079	-0.26637	0.92437	1.33844	-0.26814	1.74463	-1.38205	0.02949	-0.60067	0.14504	-0.46563	0.6603	-0.11702	1.40787	-0.22324	1.43162	0.31761	-0.24338	-0.89414	-1.42845	-1.08236	-0.77475	-0.79556	-0.25155	-0.60894	0.08141
0.79929	0.4036	0.55827	0.08978	1.18724	0.25423	0.50975	0.81973	0.54732	1.13128	0.13726	0.1084	-0.58692	0.27466	2.29257	1.44609	0.16245	0.56768	-0.0148	0.82634	0.04025	-0.5625	-0.16445	0.04117	-0.54411	0.42225	-0.27231	0.23865	-0.45421	0.72136
-0.15651	-0.80655	-0.05542	-0.19222	-0.08181	-0.74449	0.62772	0.60538	-0.52696	0.08784	-0.24564	0.70849	0.43528	1.72136	0.32197	1.82576	0.40235	1.06965	-0.74474	1.06077	-1.04576	0.15817	-0.17215	-0.17022	-1.07938	-0.84615	-0.85371	-0.26672	-0.71887	-0.156
-0.82664	0.2612	-0.77097	0.05522	-1.25234	0.07092	-1.28891	0.92706	-0.53607	1.62522	-0.0548	0.31635	0.02833	0.90642	0.0064	0.61163	0.13967	2.62379	-0.25627	2.26095	-0.19876	0.06833	1.90473	-0.26147	-1.19073	-0.91704	-0.96804	-0.1701	-0.89096	0.24364
-1.18122	-0.08423	-1.80265	-0.01636	-1.49779	-0.05417	-1.54043	0.39036	-1.56553	0.29168	-0.74304	-1.31812	-1.45477	-1.31672	0.79266	-1.02529	0.04391	-0.75663	-0.13832	0.41939	-0.03113	0.16032	-0.30731	-0.03165	0.06295	-1.24318	0.06215	-1.25523	0.03075	-1.00001
-0.06191	-0.99932	-0.02385	-0.27616	-0.03052	-1.00753	-0.92567	-1.08485	-1.03714	-0.76942	-0.03119	0.09552	0.97779	-1.0098	0.50415	-1.66577	0.2332	-0.62526	0.02137	-0.10138	0.7157	-0.95205	-0.00404	0.10496	0.20569	-1.00505	0.17093	-1.20465	-0.05561	-1.409
-0.23674	1.15377	-0.08174	0.45223	-0.13779	1.16286	-0.96675	1.38228	-1.67065	0.46581	-0.44583	0.35073	-0.72245	1.85609	-0.55727	0.44946	-0.0099	-0.33763	-0.03563	0.56731	0.41403	0.88562	0.05596	-0.23297	-0.30465	-0.93947	-0.16317	-0.9367	-0.16438	-0.9099
0.49609	0.1487	0.19831	0.03677	1.66272	0.08376	0.10985	1.04243	-0.85931	0.85262	-1.18367	-0.50266	-2.54989	0.70424	-1.08482	-0.43573	0.03728	-0.02294	0.10348	0.57618	-2.10831	0.01221	0.56191	0.12549	-0.16217	-1.13669	-0.08712	-1.04467	-0.20889	-1.1501
-0.25111	0.15055	-0.08945	0.03721	-0.16085	0.03562	-1.31035	-0.66919	0.34758	-1.07488	0.67354	0.65151	1.318	0.722	-1.50526	0.90444	-0.53932	-1.08211	-0.43142	-0.14488	-0.42565	-0.79126	-0.06167	-0.45047	0.23258	-1.04362	0.22188	-1.26052	0.35052	-1.44642
0.44454	0.44573	0.15565	0.10873	0.80825	0.21595	1.58807	0.75848	1.74022	0.67422	-2.55412	1.90008	-1.88944	0.36642	-1.70955	0.19157	-1.29893	0.31902	-1.47117	-0.31548	0.09104	-1.05223	0.17472	0.04127	0.7542	-0.90049	0.66256	-1.41387	0.62494	-1.75456
0.22121	2.03839	0.07904	1.54437	0.19849	1.35642	0.32096	1.20087	-0.76036	-0.44998	-0.33791	0.78181	0.04506	-0.86753	-0.62614	-1.1795	-0.27056	-1.63087	-0.17103	0.04833	0.02505	0.82773	-0.08035	-0.00024	0.05805	-0.90359	0.07453	-1.04954	0.14805	-1.01113
